aon,total_mou,total_data_usage
731,2313.6099999999988,0.0
485,197.19000000000003,2867.5299999999997
487,1606.84,0.0
233,2952.1000000000004,1076.41
486,658.65,1035.15
2807,1165.2299999999996,0.0
367,1003.35,0.0
745,11291.48,1.0
208,196.82999999999998,777.88
725,13831.98,0.0
224,464.8499999999999,85.04
196,1490.3100000000004,0.0
298,566.6600000000001,9404.04
971,9014.460000000003,0.0
697,13117.629999999994,0.0
1207,4252.41,0.0
2542,0.0,244.16
1127,12824.599999999997,0.0
1317,9349.780000000002,0.0
2175,16903.790000000005,0.0
331,5829.069999999997,0.0
1912,3179.95,3.3200000000000003
650,4329.4400000000005,0.0
413,3072.869999999999,0.0
1073,9319.189999999997,0.0
431,3060.28,0.0
2449,2045.4899999999993,0.0
2722,4304.51,11.57
1696,5741.2699999999995,0.0
522,6699.080000000002,3.35
366,3552.11,0.0
2967,2482.02,0.0
323,3249.77,5980.389999999999
3164,2843.340000000001,0.0
193,2795.67,4609.96
329,3186.49,0.0
227,2821.7999999999997,2280.08
417,8806.089999999997,0.0
531,7729.619999999998,9.41
2125,3316.5400000000004,0.0
580,756.4400000000002,5797.77
3209,15888.349999999999,85.86
270,15743.209999999994,87.34
299,0.0,0.0
2603,5933.550000000001,1939.7
2596,5552.8399999999965,0.0
2346,6709.129999999998,0.0
3651,12955.689999999993,0.0
1197,5403.010000000001,462.67999999999995
615,19870.530000000002,0.0
1558,16137.53,0.0
1957,2940.3500000000004,1.65
352,660.2699999999999,0.0
746,12246.530000000006,6.23
1236,1675.97,0.0
2750,8910.729999999998,32.58
2290,5366.159999999998,0.0
2633,15196.789999999994,7271.73
1320,4925.950000000001,2069.5099999999998
3134,8558.15,1465.4099999999999
2301,3041.2500000000014,1.0
419,1692.21,1.25
696,1291.39,0.0
398,4806.749999999997,6.0
552,9441.779999999995,0.0
671,14506.659999999994,15543.859999999999
3185,6395.129999999997,0.0
3955,8357.869999999995,157.14000000000001
899,1560.4800000000005,712.4
3224,19085.649999999998,0.0
294,1540.4400000000003,0.0
688,28547.930000000004,0.0
303,314.29,478.27
1028,21458.070000000007,0.0
447,1070.3999999999999,48.23
659,9436.39,1.0
288,10331.010000000002,4946.670000000001
440,10645.320000000002,1912.05
496,9056.940000000002,123.82000000000001
2758,1970.09,3137.0000000000005
1167,6186.5099999999975,0.0
1138,5958.839999999997,0.0
247,2200.7400000000002,2716.75
406,1292.3200000000004,0.0
493,37035.44000000001,0.0
327,1676.63,0.0
615,0.33,219.6
612,5969.859999999999,0.0
1374,7211.179999999997,3747.27
695,4975.249999999999,1.0
492,1403.9899999999998,158.69
3096,3298.9099999999994,0.0
2314,2355.1700000000005,0.0
2101,14865.98,0.0
1007,8878.489999999998,0.0
3629,8175.600000000001,0.0
686,6832.789999999999,0.0
3447,2460.0399999999995,0.0
208,2705.94,0.0
242,9685.549999999996,657.1800000000001
210,12747.130000000001,4.0
516,8749.109999999997,1746.55
3044,3400.3900000000003,1831.1999999999998
1748,6200.980000000002,1.0
1163,1812.5200000000002,885.9200000000001
329,9876.930000000004,234.91000000000003
2967,2906.4400000000005,2167.3399999999997
1295,17198.749999999996,0.0
1078,7218.110000000002,0.0
461,6368.500000000002,3.0
754,2004.8500000000004,0.0
356,1990.5400000000006,0.0
812,1030.41,3667.91
2964,160.10999999999999,0.0
2320,2983.180000000001,0.0
3225,6726.4,6.0600000000000005
2256,7870.690000000001,0.0
487,7195.109999999999,3305.3
222,3369.4800000000005,280.53999999999996
2447,1536.9499999999996,0.0
1977,6359.329999999999,3499.2000000000003
1105,8112.089999999997,0.0
658,4703.14,0.0
706,3570.370000000001,0.0
2419,7854.28,0.0
186,7040.330000000001,171.34
474,9455.95,0.0
720,9889.52,0.0
484,2791.420000000001,0.0
794,1077.1799999999998,0.0
417,9011.13,3.0
2073,4443.71,863.9599999999999
1253,9229.759999999997,0.0
2841,2418.7900000000004,0.0
752,7670.290000000001,0.0
411,1900.64,0.0
556,4080.19,1.0
423,1444.69,0.0
440,6966.819999999999,0.0
2145,3296.9300000000007,0.0
190,5901.810000000001,0.0
953,9026.099999999997,0.0
1534,5460.669999999997,0.85
343,1038.5699999999995,324.18999999999994
3651,7248.999999999999,4038.8599999999997
2510,13974.940000000002,1.0
571,12365.640000000005,0.0
695,1926.6900000000005,0.0
457,1184.06,66.58
787,1207.92,7886.26
1080,3695.9200000000014,0.0
1096,2515.2900000000004,0.0
567,5821.569999999999,0.0
821,22602.739999999998,0.0
670,9679.579999999998,7357.949999999999
996,10811.77,0.3
601,6709.45,38.1
1201,44713.290000000015,11717.05
1155,6934.679999999999,0.0
408,0.0,788.69
381,3562.5299999999997,0.0
1068,55.81000000000001,330.62
476,1585.54,5182.72
1960,7116.689999999996,0.0
225,7810.659999999998,3.0
341,5934.119999999999,2.0
1277,13741.769999999993,9.0
1128,3154.3999999999996,195.05
997,2249.3899999999994,0.0
1455,3337.7899999999995,1.0
200,29378.53,2.0
448,18178.39000000001,0.0
836,18037.71,0.0
621,9996.179999999997,6289.499999999999
1375,10911.969999999994,0.0
322,25079.29,0.0
1147,9647.96,0.0
3045,3187.1100000000006,0.0
1049,2076.0299999999993,1456.16
2351,2457.64,0.0
340,8426.509999999998,0.0
574,5996.47,0.0
995,3656.19,0.0
448,9526.149999999996,17.48
483,1505.7599999999998,0.0
1344,8017.830000000001,0.0
437,4800.350000000001,0.0
1047,5656.5599999999995,0.0
1737,4499.6,0.0
924,5847.460000000001,0.0
1460,7589.919999999999,6446.209999999999
834,2765.3199999999997,0.0
478,1534.0599999999997,0.0
753,3634.51,0.0
2263,4551.6,0.0
416,4390.63,4889.51
955,5519.549999999999,7195.150000000001
981,3317.1400000000012,0.0
920,9414.039999999994,1.0
193,1602.3399999999997,0.0
201,3552.8999999999996,0.0
349,1375.1400000000006,0.0
300,4330.209999999999,0.0
1490,5302.320000000001,22677.48
969,1616.5100000000004,31.45
305,5406.129999999997,0.0
1101,3762.1000000000004,0.0
2403,10093.92,0.0
3651,12040.509999999997,513.32
1454,4476.159999999999,0.0
3651,27871.289999999997,0.0
1210,12561.589999999997,1.0
450,2732.0499999999997,1.0
782,3367.7299999999996,0.0
1683,17674.94,1.0
1371,12176.98,0.0
2547,6364.590000000001,0.0
811,11377.250000000002,0.0
411,5101.509999999999,7460.16
2756,2252.28,2306.52
1447,8947.559999999998,0.0
306,3294.2300000000005,0.0
217,10369.260000000002,0.0
312,5319.2,3758.8399999999997
3015,4263.280000000002,0.0
389,1311.2400000000005,0.0
1603,3078.2499999999995,0.0
299,25638.260000000006,0.0
1235,4151.820000000001,2820.6
468,15249.359999999997,0.0
423,8201.300000000005,3185.2500000000005
773,1062.95,0.0
389,5413.799999999998,533.8199999999999
889,2722.94,19.92
222,2.7200000000000006,2056.35
257,2195.1299999999997,0.0
2833,9325.95,0.0
1144,14546.890000000003,894.39
1021,5722.630000000002,0.0
293,1162.3600000000001,39.0
200,4750.289999999997,0.0
2398,739.7399999999999,0.0
827,970.08,332.66
335,2308.9700000000003,0.0
704,3382.3000000000006,6154.2
1330,19503.080000000013,14885.369999999999
505,3372.190000000001,16.35
722,8083.0899999999965,1276.3799999999999
262,995.5899999999998,2757.11
278,6692.070000000001,376.69
413,26428.299999999996,0.0
2942,4550.1399999999985,1.0
3461,213.63000000000005,1383.87
865,3302.190000000001,0.0
551,11195.460000000003,5451.250000000001
596,3579.18,0.0
1846,0.0,0.0
327,14059.709999999997,0.0
222,332.56,121.34
3190,5589.829999999999,0.0
202,210.53000000000003,2124.84
479,3158.84,1.0
3106,3816.39,0.0
1299,6047.4800000000005,6922.96
3016,8281.45,642.1700000000001
1895,11324.149999999998,0.0
2093,7354.320000000002,0.0
2617,5297.23,0.0
1543,20247.950000000004,1.0
2070,4545.030000000001,0.0
818,25192.469999999994,33.35
1492,14841.529999999995,0.0
2351,2296.26,1445.1799999999998
700,1326.5499999999997,0.0
531,934.1199999999998,0.0
1552,3170.220000000002,290.02
2758,8283.2,5.0
2372,11555.300000000001,466.59000000000003
2547,46837.909999999996,0.0
2636,3363.51,0.0
314,1634.8299999999997,197.2
461,4526.180000000001,216.30999999999997
382,4777.0,761.3900000000001
695,5583.500000000001,0.0
1714,3887.56,0.0
2316,1616.92,0.0
992,6735.929999999999,491.75
343,2047.0200000000002,0.0
412,569.51,2098.61
884,36648.29999999999,0.0
3521,12625.200000000003,0.0
796,6906.859999999998,0.0
2751,5790.86,4404.18
3189,19356.660000000003,3628.67
1257,6569.800000000001,4.0
2532,1545.3,8019.769999999999
1265,3371.8800000000006,0.0
1366,6020.61,1885.9600000000003
939,7256.35,0.0
681,11221.639999999998,498.79
608,17257.519999999993,0.0
247,3533.35,0.0
1144,3779.2699999999995,0.0
347,11161.33,1364.64
1661,3424.310000000001,0.0
2090,4402.270000000001,1903.41
2484,18935.26,291.0
181,4411.68,0.0
2058,5854.629999999999,2255.0899999999997
1807,15192.05,612.13
2838,15113.919999999998,0.0
515,2316.580000000001,7389.05
662,18667.289999999994,2223.68
3651,10511.709999999995,0.0
3509,944.7999999999996,0.0
241,6014.950000000002,696.54
494,11296.900000000003,0.0
325,2448.7499999999995,25.28
996,6028.799999999999,0.0
2135,5508.200000000001,0.0
1680,9045.599999999999,0.0
336,2957.429999999999,0.0
1592,10725.499999999996,0.0
3090,6430.270000000001,1101.24
2175,21634.979999999996,108.66
2309,141.05,0.0
1008,3798.09,0.0
2952,14379.020000000002,0.0
234,82.80999999999997,4309.63
1221,3979.689999999999,67.81
1136,20470.669999999995,387.86
750,6748.660000000001,0.0
257,1334.5900000000001,8327.689999999999
489,4256.4500000000035,0.0
394,1328.6100000000001,1554.44
441,0.0,0.0
1875,487.65000000000003,983.99
1059,0.0,0.0
280,17738.660000000003,0.0
2048,2923.11,0.0
2308,18284.100000000002,2120.79
1086,2814.4700000000003,0.0
1880,2034.8999999999999,4192.59
396,11951.930000000006,0.0
223,930.5099999999996,0.0
468,4034.840000000001,0.0
681,7589.16,0.0
565,5789.469999999999,0.0
2091,3562.4700000000003,0.0
220,8490.229999999996,1.0
700,180.70000000000005,4619.89
215,1080.6499999999999,0.0
1962,31696.370000000006,0.0
3048,9294.970000000001,0.0
512,1485.5900000000001,0.0
520,844.9399999999999,77.37
2595,11437.660000000003,2128.62
3143,1504.7999999999993,0.0
306,3848.3,0.0
2730,39.43000000000001,519.59
635,4165.850000000001,1608.71
1962,3549.2699999999995,0.0
1059,1603.88,0.0
1127,1104.8199999999997,4475.47
656,13064.359999999997,0.0
370,6570.030000000002,1587.01
236,976.22,0.0
612,15935.869999999999,4.0
453,10445.549999999994,4967.33
2830,20714.660000000007,0.0
2317,6613.299999999999,0.0
1633,1387.7800000000002,0.0
341,1104.0500000000002,0.0
1845,1551.6800000000003,1.0
796,0.0,554.88
215,1049.6,1932.4299999999996
634,867.7400000000002,0.0
1968,4242.850000000001,488.03999999999996
496,15281.170000000006,0.0
2235,2707.2999999999997,146.88
503,17547.020000000004,0.0
1101,921.72,1039.97
210,19777.429999999982,1018.36
1083,4745.969999999999,1439.2600000000002
814,3164.589999999999,44.38999999999999
399,4784.58,0.0
933,4179.959999999998,2717.4900000000002
352,1472.4500000000005,0.0
1473,6377.679999999999,113.34
292,8805.619999999999,1144.6099999999997
2154,7258.970000000002,0.0
639,17121.25,4.0
320,6262.36,0.0
482,4993.910000000003,0.0
3238,6777.260000000001,2.0
1068,2564.83,7167.71
1492,4899.96,0.0
898,3695.5500000000006,0.0
180,2537.32,8.1
180,3080.8099999999995,0.0
785,11479.79,7.67
997,3234.86,0.0
3210,4457.900000000001,1509.4499999999998
2354,5146.150000000001,2.0
633,327.5399999999999,1022.96
801,3465.2999999999993,0.0
517,1717.7100000000005,0.0
1206,36534.15000000003,166.34
1576,11548.56,0.0
218,9.160000000000004,826.91
867,13366.039999999994,7611.9
1046,9848.660000000002,270.22
888,359.08999999999986,7056.24
558,2564.1899999999996,0.0
340,9987.849999999997,3917.87
3135,29380.730000000007,494.79999999999995
2831,2208.75,0.0
2825,39004.149999999994,2380.5
282,19430.919999999995,0.0
2091,5255.2,6162.009999999999
1636,2226.5900000000006,0.0
368,18061.15,0.0
2390,3735.7800000000016,0.0
488,7393.539999999999,0.0
1454,851.5799999999999,0.0
1074,3779.27,0.0
3007,4454.610000000001,0.0
1367,6187.550000000001,0.0
235,832.8899999999998,1984.8600000000001
3175,4166.969999999999,328.01
325,411.0199999999999,93.98
1242,15382.319999999994,2964.58
495,2684.4100000000003,0.0
1230,2672.0400000000004,0.0
855,3402.599999999998,0.0
2597,5257.629999999999,2851.78
3121,12237.530000000002,18348.02
200,1361.3600000000001,0.0
473,2413.03,1973.2599999999998
484,2971.2800000000007,0.0
2263,7072.160000000003,0.0
1049,3454.9999999999995,0.0
1052,9209.11,154.83
617,29648.160000000007,21.38
731,7427.019999999999,0.0
480,2226.22,344.17
582,1092.7899999999997,0.0
706,3232.0099999999998,122.49
2654,976.2500000000002,74.78
350,757.8599999999999,4358.900000000001
3207,7285.950000000002,0.0
1114,2698.569999999999,0.0
497,3945.83,0.0
652,3566.6199999999994,0.0
184,1255.6399999999999,0.0
656,5308.550000000003,343.54
414,13063.61,497.22
1783,20068.559999999998,560.55
431,13873.019999999993,1916.25
2415,2970.879999999999,0.0
225,9089.060000000001,2.0
1325,1077.9199999999998,0.0
747,1494.7199999999998,3349.5700000000006
362,3523.7900000000004,0.0
920,3832.8299999999986,9273.789999999999
186,723.7499999999999,0.0
470,603.6699999999998,2479.67
343,2560.9,5181.99
736,8572.789999999999,240.60000000000002
933,870.2499999999999,28.77
795,18838.899999999998,1045.4
621,4259.240000000001,53.18
325,4017.5400000000004,0.0
450,6541.850000000003,1623.21
404,13309.210000000003,2450.63
1520,5312.709999999998,0.0
398,3752.450000000001,0.0
825,8808.160000000002,0.0
394,74.69,91.42
885,7535.990000000001,0.0
812,9841.89,245.04
486,10080.830000000005,3.0
254,8423.600000000002,0.0
927,1111.34,0.0
922,4171.91,0.0
2007,4274.920000000001,0.0
1666,10679.45,0.0
3017,3070.2600000000025,0.0
473,5146.429999999999,0.0
2450,5737.420000000001,0.0
231,3387.0100000000007,3133.09
1025,0.0,1652.7
361,1119.5299999999997,0.0
2988,1445.6599999999999,0.0
826,15201.589999999995,0.0
368,2349.090000000001,3147.1099999999997
3108,15956.819999999992,8578.56
487,9676.059999999998,0.0
392,5543.799999999996,2532.39
321,4955.37,0.0
242,1369.5900000000001,0.0
3059,2368.02,1550.68
1225,11030.459999999995,478.90000000000003
775,7450.130000000002,0.0
373,877.26,3679.4900000000007
478,1797.8700000000001,17.57
276,2275.11,0.0
3239,24680.589999999997,0.0
3651,13064.060000000001,0.0
992,54929.670000000006,0.0
489,3189.5999999999995,3201.23
342,39685.48000000001,8.780000000000001
486,8891.45,0.0
256,4923.55,0.0
1976,5540.450000000001,2453.65
481,9092.33,0.0
679,18114.92,0.0
1912,19461.590000000007,10243.250000000002
842,15933.36,2757.78
324,8244.390000000001,0.0
1332,3441.9599999999996,500.32
2953,7534.579999999998,21.43
1896,1758.93,0.0
860,8568.849999999999,0.0
1476,8554.8,0.0
1720,10621.299999999996,0.0
452,0.0,0.0
732,187.57000000000005,4563.340000000001
3084,1809.8699999999992,0.0
1428,4496.410000000001,4705.59
727,7281.79,0.0
751,1792.2900000000002,1567.68
2018,6443.7800000000025,2350.7000000000003
347,112.42999999999998,0.0
414,2244.6800000000003,183.04999999999998
2639,13382.819999999998,0.0
793,7776.47,1398.19
1564,4649.200000000001,6.76
377,25738.879999999994,0.0
1169,6765.669999999998,0.0
3196,15311.959999999997,18.0
1248,16473.459999999995,5.0
1103,10419.799999999997,0.0
299,13713.079999999994,0.0
1129,2617.7100000000005,0.0
607,9477.989999999996,1183.3300000000002
1042,22588.280000000002,0.0
1057,11059.729999999998,4172.58
437,91.17,398.25
492,1428.9800000000007,1122.1
230,1157.6100000000001,1326.0
831,4078.9899999999993,0.0
640,15293.759999999997,0.0
1491,6393.720000000001,0.0
835,338.7699999999999,21.32
1294,2821.7300000000005,0.0
2573,2145.5100000000007,691.49
1655,13073.27,229.39
517,2052.9900000000002,0.0
361,3010.4700000000007,336.01
205,5507.540000000001,126.08
315,1505.5000000000002,3507.05
582,3381.740000000001,2.71
2831,19596.469999999998,741.82
2654,22806.539999999994,0.0
3195,519.61,0.0
2771,9487.040000000003,3.0
3651,5958.979999999998,0.0
889,2564.7599999999998,0.0
2372,12328.259999999997,5551.349999999999
479,8510.660000000002,0.0
2410,15018.97,0.0
1042,1519.65,0.0
2341,1159.85,7.93
268,3608.3400000000006,0.0
1922,3781.269999999999,0.0
1787,20951.499999999996,0.0
786,621.3199999999999,1531.88
469,4382.110000000001,0.0
710,2900.8000000000006,0.0
193,4636.36,0.0
2428,2947.79,0.0
319,15718.899999999998,3461.7099999999996
503,5127.67,0.0
2022,7042.899999999995,12.01
382,1570.77,4935.889999999999
909,988.51,1169.02
571,3770.7300000000005,0.0
362,1427.3000000000006,1130.78
1964,338.74,588.92
443,5628.780000000001,241.24
717,3790.2999999999993,0.0
961,3458.679999999999,4441.7
983,6709.020000000001,724.21
939,9987.610000000004,0.0
2229,3558.93,0.0
210,1195.59,1558.58
565,14365.849999999999,3.0
816,21806.43,0.0
1577,1693.0100000000007,0.0
1517,6581.120000000003,305.51
588,3486.399999999999,0.0
1070,948.9100000000001,5339.1
766,9505.539999999999,18.490000000000002
3229,3829.5399999999995,129.45999999999998
2019,2885.83,1532.2399999999998
205,22467.339999999997,0.0
2691,29023.720000000023,3913.71
522,1452.3799999999999,4108.719999999999
1995,34958.32999999999,62.67
3110,3372.3399999999992,0.0
570,8049.300000000001,0.0
381,1074.16,0.0
820,1834.98,0.0
348,1642.3300000000006,292.25
856,11039.529999999997,19394.8
297,7489.79,0.0
593,3300.39,0.0
672,1055.1999999999996,0.0
284,55139.79999999999,1.0
321,16539.15,4.109999999999999
231,436.5899999999999,197.6
2154,3708.08,33.21
1313,3270.58,2679.9900000000002
494,6963.139999999999,81.34
369,14184.68,0.0
485,9335.470000000001,2392.9
980,11492.119999999999,0.0
1125,2370.7200000000003,0.0
1264,0.0,0.0
366,1423.73,1550.8899999999999
3408,42833.689999999995,1522.54
433,2927.72,2137.94
2659,12555.93,2496.37
483,7112.560000000001,0.0
496,8389.530000000002,2.0
1363,2421.100000000001,1558.3500000000001
244,23594.23,0.0
356,6138.119999999998,0.0
3204,17394.44000000001,0.0
494,4808.159999999997,0.0
1745,3200.1100000000015,685.99
1086,3360.68,0.0
1868,2478.07,4722.06
193,359.7099999999999,616.78
2354,637.1200000000001,0.0
3007,20417.160000000007,696.47
2984,4377.7699999999995,7.0
306,3379.0399999999995,0.0
598,13304.66,6518.43
332,20019.269999999997,974.7900000000001
479,2190.28,0.0
2408,10927.110000000002,0.0
451,6990.200000000001,0.0
933,7764.6900000000005,0.0
234,12141.84,275.56
226,994.31,0.0
2040,29230.830000000005,0.0
755,8336.88,887.1800000000001
1492,936.5399999999998,2454.24
350,8095.459999999996,8097.3
2860,3764.8999999999996,0.0
479,22758.639999999996,130.61
1013,6216.739999999999,54.67
3821,12279.560000000005,1217.0500000000002
336,8310.689999999999,1802.61
1097,1619.6500000000003,2545.1800000000003
205,6489.959999999999,2152.4900000000002
665,68.37,0.0
1296,7455.820000000001,123.21
201,76.19999999999999,6116.45
268,4911.270000000001,1648.58
244,255.70000000000005,335.79999999999995
330,16725.23999999999,0.0
1488,7856.629999999999,0.0
409,460.97999999999996,0.0
1099,4754.189999999999,8.02
1099,5272.620000000001,0.0
2570,10190.309999999996,0.0
889,9475.029999999999,0.0
1087,6409.51,0.0
452,2908.5199999999995,77.67999999999999
817,5838.970000000002,0.0
1815,11394.869999999999,2.0
1262,2802.6400000000003,16.619999999999997
340,17318.970000000012,366.21
2904,2253.680000000001,5253.119999999999
2893,10430.199999999995,6.08
1175,3260.6800000000003,0.0
1363,4326.590000000001,0.0
936,25033.690000000002,0.0
2839,4486.910000000001,0.0
2899,3447.8799999999997,0.0
3229,4540.96,0.0
320,2208.5100000000007,794.1099999999999
469,6265.119999999998,0.0
509,185.42999999999998,2818.5800000000004
2545,4114.010000000001,0.0
3015,5775.049999999998,0.0
2061,28077.88,0.0
264,3422.7400000000007,0.0
482,7321.459999999999,0.0
398,2085.7000000000003,976.73
1158,2635.6799999999994,0.0
366,8731.24,8419.630000000001
3108,3711.090000000001,0.0
1693,2497.9399999999996,1885.87
258,5059.56,283.67
1001,507.6699999999999,979.29
373,11171.010000000002,357.32
1863,1851.2899999999997,1083.81
1021,2411.71,0.0
1436,22839.409999999996,0.0
665,4711.749999999999,0.0
2396,5082.279999999999,2938.7299999999996
552,13114.509999999997,0.0
1456,28993.35000000001,2.0
1049,4121.370000000001,0.0
3624,1625.8700000000003,0.0
438,7.07,4286.34
2711,3898.0100000000007,0.0
2409,5912.41,0.0
2274,850.26,0.0
468,7396.669999999999,0.0
1292,3869.4899999999993,0.0
220,3428.9800000000005,898.21
469,13422.969999999994,465.87000000000006
2470,5384.950000000003,0.0
335,5947.860000000001,3115.81
420,9084.550000000001,1887.2700000000002
727,47326.45,0.0
194,2377.8300000000004,0.0
532,4222.179999999999,0.0
2463,2002.7100000000003,0.0
181,4222.809999999999,0.0
320,2658.8700000000003,0.0
286,1792.5100000000002,0.0
1369,19947.149999999994,2.56
3140,25957.110000000015,0.0
3533,7993.660000000003,0.0
567,10.27,3782.68
1535,5960.370000000001,0.0
2165,7737.459999999997,246.73999999999998
3257,5301.97,0.0
281,995.2,0.0
487,2118.12,770.11
2639,11226.349999999999,8326.16
317,7209.580000000001,1510.3
249,790.7400000000004,0.0
1089,2708.290000000002,0.0
716,3579.5299999999997,0.0
2410,1548.3199999999997,73.14
881,56.05,8414.69
288,2145.9899999999993,0.0
3248,2714.8499999999995,0.0
227,1091.0300000000002,0.0
2169,13549.029999999995,0.0
3531,4773.460000000002,3964.9900000000002
1360,20068.610000000008,1.0
543,4378.949999999999,0.0
332,2987.580000000001,0.0
222,5884.360000000001,0.0
621,1366.2600000000004,1363.47
2028,14920.579999999998,0.0
1570,593.4299999999998,0.0
466,15931.900000000003,0.0
270,15137.349999999997,0.0
819,3691.030000000001,0.0
1041,9638.26,0.0
184,22578.73,9.0
1609,6671.9400000000005,0.0
1387,4756.199999999999,125.6
2648,582.55,977.51
3569,1581.55,0.0
421,1635.7700000000002,96.3
185,30.42,6337.990000000001
2749,11751.820000000003,777.97
1523,5779.509999999999,17.27
1756,3606.58,0.0
564,3116.150000000001,49.13
651,5587.8099999999995,0.0
468,2530.73,0.0
299,190.40000000000006,2374.45
1387,7805.409999999999,0.0
971,4489.9400000000005,0.0
378,483.90000000000003,451.11
845,1403.88,1.0
230,1284.8899999999994,0.0
606,274.17999999999995,2863.2000000000003
492,6824.789999999998,0.0
1196,6781.619999999997,0.0
322,2054.7200000000007,0.0
860,2803.2899999999995,0.0
610,3184.7900000000004,0.0
885,2379.1400000000003,0.0
1155,1529.9500000000005,2037.0500000000002
492,7527.190000000001,0.0
2372,5000.12,0.0
2664,10031.489999999996,0.0
893,5251.900000000001,0.0
492,6230.579999999999,780.94
377,5911.469999999998,0.0
331,15625.079999999996,0.0
559,1148.18,729.3499999999999
783,21809.109999999997,0.0
3201,3582.3600000000006,0.0
837,7576.11,73.09
1538,5071.8099999999995,0.0
780,6866.3,1032.9199999999998
2109,2509.2100000000014,0.0
254,9892.140000000003,0.0
2466,1445.3300000000008,0.0
495,2980.6800000000003,0.0
2343,7235.16,0.0
737,9818.070000000003,2187.14
1234,32700.879999999997,5448.08
222,7189.31,0.0
585,3909.3200000000006,570.3299999999999
227,3027.43,1699.58
2509,12277.549999999996,0.0
1149,9742.039999999995,0.0
346,18174.45,1130.04
3105,4529.38,0.0
3253,8589.469999999998,13316.23
2373,3277.2399999999993,0.0
514,2053.7799999999993,85.19
330,2651.51,3973.3100000000004
2803,2949.4199999999996,0.0
1056,4951.780000000001,4989.28
1076,17124.359999999997,9453.27
493,8836.35,0.0
2547,3772.3,2100.1600000000003
1640,13718.199999999999,0.0
1367,13377.570000000002,3768.9
2993,6360.430000000001,10.0
539,903.3399999999998,1.71
901,7488.259999999999,0.0
537,5235.499999999996,32.58
246,912.2500000000003,0.0
1868,1101.88,0.0
362,16418.069999999996,470.4
833,5642.010000000004,0.0
725,2006.34,1.0
301,4750.010000000002,0.0
684,277.74,487.4
1448,21410.030000000002,491.13
1414,7477.4,828.45
1213,2908.46,543.93
948,21115.090000000004,0.0
1218,17560.110000000004,6861.399999999999
986,4040.8400000000006,0.0
2420,3521.7199999999993,0.0
470,5657.66,0.0
828,4509.27,677.35
693,6284.8899999999985,0.0
1312,3368.4800000000005,1.0
964,2769.21,0.0
2504,12298.41,0.0
265,1294.2000000000003,121.37
502,1327.21,0.0
277,1592.2800000000007,0.0
594,6470.299999999999,0.0
187,6658.240000000002,0.0
1344,30592.859999999997,1.0
375,4651.629999999999,0.0
722,5152.480000000002,0.0
408,5702.270000000002,20.94
1058,300.9299999999999,3624.1800000000003
1283,2426.8999999999996,1408.35
517,2079.31,1408.8
665,49653.09999999999,0.0
243,1087.62,296.13
2065,2730.649999999999,0.0
695,10565.119999999995,0.0
1324,2940.5300000000007,0.0
661,26555.96000000001,1527.8400000000001
2372,1254.8700000000001,273.79
1697,2354.71,0.0
454,3346.0099999999998,0.0
420,1976.7499999999998,914.5199999999999
1016,6010.899999999997,0.0
292,1963.3100000000004,1105.46
657,13134.509999999998,0.0
303,0.0,4195.9800000000005
2752,5827.36,3120.9400000000005
994,10025.939999999997,886.71
2917,4262.3600000000015,0.0
263,78.99999999999999,23.84
2548,7350.339999999998,0.0
1206,5441.2,0.0
551,1013.51,855.27
459,3890.9,2685.58
185,1558.7699999999998,0.0
826,8663.93,0.0
1053,9006.980000000001,0.0
395,20814.39,9619.62
359,7009.170000000001,1351.46
232,2304.060000000001,0.0
697,21724.279999999988,541.85
904,2250.56,0.0
1631,15321.96,2486.31
2314,11397.919999999998,0.0
2358,12376.099999999995,455.93999999999994
668,14504.149999999996,0.0
3651,2705.6,0.0
3503,6717.820000000001,0.0
444,1405.34,0.0
871,70.55,678.9
2657,1056.26,4874.4400000000005
1714,3723.2900000000013,0.0
442,2119.75,0.0
871,2692.9600000000005,0.0
772,1620.7600000000002,98.25
1427,6175.889999999999,0.0
2342,30665.22,1963.1
242,6114.1,78.1
1180,49.059999999999995,4034.27
1005,6309.27,0.0
758,2504.8399999999992,0.0
289,2382.5099999999998,0.0
209,1224.4500000000003,1275.59
1426,10725.569999999996,0.0
282,288.30999999999995,0.0
624,6349.870000000003,950.12
1339,2450.9600000000005,12212.65
1302,2252.52,6517.799999999999
820,2605.8600000000006,0.0
629,1095.1299999999999,6390.150000000001
3651,9931.409999999996,2381.05
1066,1990.8900000000003,0.0
1522,330.25999999999993,1.0
1866,27983.88000000001,1.0
202,4644.499999999999,63.9
360,1149.7700000000002,0.0
500,1641.18,61.75
250,3180.530000000001,376.79
1007,4940.450000000003,2629.02
891,1751.7899999999997,0.0
542,3155.400000000001,0.0
1432,1993.8400000000001,5113.09
1961,767.98,641.73
1261,559.9100000000001,0.0
2770,3923.2299999999987,0.0
420,10020.220000000001,0.0
608,1242.35,0.0
2849,461.7400000000001,1756.4199999999998
328,5315.880000000001,0.0
1778,10624.470000000001,2190.3900000000003
245,7542.809999999996,971.3300000000002
1507,2922.77,3.0
324,13435.229999999998,0.0
542,4059.7400000000007,0.0
772,6754.87,0.04
877,2730.2900000000004,0.0
479,6899.110000000001,0.0
915,6389.539999999999,3.0
1764,1485.4800000000002,0.0
1533,10424.84,0.0
2561,4035.909999999999,0.0
777,7439.829999999999,2.0
3407,892.2700000000002,0.0
1528,1319.9,3043.35
490,5890.209999999998,0.0
