aon,total_mou,total_data_usage,segment,churn
1979,4308.220000000001,1.0,2,0
2619,2732.87,583.1,2,0
371,1515.4099999999996,5.36,1,0
628,12588.94,0.0,1,0
186,11046.97,81.25,1,0
2818,1383.8800000000003,2608.9,2,0
3324,7446.419999999997,4261.58,2,0
1486,8981.059999999998,5.0,1,0
336,6780.62,0.0,1,0
560,1962.410000000001,0.0,1,0
2036,9326.010000000002,68.67,2,0
181,6258.200000000001,1.0,1,0
265,3767.940000000001,0.0,1,0
2372,5512.039999999999,0.0,2,0
348,34285.15,199.04,0,0
653,15178.459999999995,0.0,0,0
3006,11094.01,0.0,2,0
1772,22909.94,0.0,0,0
842,12386.079999999998,0.0,1,0
316,3323.360000000001,897.1199999999999,1,0
788,12908.869999999995,0.0,1,0
3651,2749.880000000001,3901.54,2,0
397,724.2200000000001,466.75,1,0
1389,6074.049999999999,22.53,1,0
1052,15604.44,0.0,0,0
1070,14816.74,7074.58,3,0
947,5993.669999999997,28.4,1,0
2743,6275.77,0.0,2,0
254,13322.979999999996,0.0,1,0
201,2314.5399999999995,0.0,1,0
508,14373.009999999997,20.0,1,0
3139,19128.96999999999,0.0,2,0
773,3269.320000000001,138.85,1,0
619,771.6400000000001,0.0,1,0
769,9548.72,1364.0700000000002,1,0
455,9583.8,1173.82,1,0
2603,10066.06,0.0,2,0
2485,2006.7000000000005,0.0,2,0
1992,2092.55,0.0,2,0
420,347.28999999999985,0.0,1,0
820,3468.2,0.0,1,0
735,1886.3700000000008,3202.38,1,0
793,7744.1,277.08,1,0
447,4373.07,0.0,1,0
1270,7526.549999999997,0.0,1,0
1027,4412.529999999999,0.0,1,0
1082,4592.610000000001,0.0,1,0
195,673.9199999999998,0.0,1,0
1242,788.2199999999999,0.0,1,0
495,4360.54,180.76,1,0
920,5583.549999999999,0.0,1,0
1086,15776.469999999998,2854.72,0,0
195,1246.4100000000012,2197.17,1,0
2278,5833.910000000001,1.0,2,0
424,10761.05,3980.07,1,0
285,16838.57999999999,1.0,0,0
450,224.5200000000001,8366.27,3,0
965,3507.77,124.82,1,0
728,10715.73,0.0,1,0
1827,5127.800000000001,0.0,2,0
439,1511.0500000000004,0.0,1,0
1964,4241.19,3.0,2,0
2679,13400.009999999998,404.52,2,0
310,7018.02,0.0,1,0
2707,1087.0,3856.4,2,0
852,14705.500000000007,5.0,1,0
542,1231.82,0.0,1,0
1762,5561.21,0.0,2,0
706,7682.670000000001,597.71,1,0
3029,4779.02,0.0,2,0
819,31009.410000000003,0.0,0,0
1446,8586.419999999998,4.0,1,0
210,0.0,0.0,1,1
486,6845.300000000002,2820.3899999999994,1,0
242,5750.349999999999,0.0,1,0
808,228.52000000000004,0.0,1,0
2344,4292.049999999999,0.0,2,0
2905,6178.259999999997,0.0,2,0
1205,2878.22,0.0,1,0
1328,1041.6799999999998,2.0,1,0
493,4098.470000000002,0.0,1,0
2414,4638.900000000001,0.0,2,0
245,181.43,544.27,1,0
282,1347.35,1061.5,1,0
496,4408.13,0.0,1,0
772,331.86,1569.07,1,0
2774,18810.16000000001,2.0,2,0
3102,3085.13,0.0,2,0
1216,4886.78,828.87,1,0
747,11495.650000000003,0.0,1,0
375,5469.3799999999965,0.0,1,0
3216,3670.379999999999,0.0,2,0
810,25270.46999999999,590.72,0,0
281,13818.47,0.0,1,0
348,4627.699999999999,252.53,1,0
191,8661.930000000002,111.91,1,0
1772,11973.239999999996,0.0,2,0
935,1529.3000000000002,158.02,1,0
185,1986.87,63.29,1,0
346,8017.79,0.0,1,0
2615,3115.999999999998,0.0,2,0
507,3885.689999999999,3.46,1,0
390,3136.2800000000007,2224.28,1,0
1636,2714.16,0.0,1,0
806,17595.550000000003,0.0,0,0
629,5572.47,85.28,1,0
1355,6988.45,0.0,1,0
315,33425.79000000001,436.1,0,0
1622,6174.470000000001,0.0,1,0
215,2895.48,0.0,1,0
2821,1183.8599999999997,3988.209999999999,2,0
200,900.1000000000001,0.0,1,0
2450,289.52,2271.77,2,0
2573,14139.669999999996,103.54,2,0
441,1003.38,0.0,1,0
1016,13531.19,0.0,1,0
1237,574.3899999999998,0.0,1,0
1056,35783.81000000003,90.66,0,0
368,1700.7000000000005,0.03,1,0
706,11130.110000000002,10.0,1,0
485,6058.16,2358.63,1,0
412,1687.350000000001,1986.65,1,0
183,3763.740000000001,0.0,1,0
1077,19176.96,0.0,0,0
3411,4763.510000000001,5634.91,2,0
665,10808.899999999996,0.0,1,0
1102,6096.68,1003.49,1,0
726,1731.7000000000005,1902.63,1,0
2574,1806.83,0.0,2,0
749,1597.9599999999994,1806.65,1,0
2992,7873.839999999999,328.61,2,0
1083,7235.11,661.3,1,0
2372,2481.72,0.0,2,0
733,756.4800000000001,0.0,1,0
1870,1506.4599999999998,0.0,2,0
675,5573.79,0.0,1,0
1923,12091.53,105.94,2,0
1494,2544.94,0.0,1,0
377,9600.599999999991,0.0,1,0
1792,1025.3,2125.98,2,0
2461,3622.04,126.6,2,0
2445,8029.66,3470.62,2,0
988,5498.869999999999,0.0,1,0
2366,10008.960000000005,0.0,2,0
1738,2827.0599999999995,0.0,2,0
1399,18318.78,0.0,0,0
613,64.80999999999999,871.1,1,0
2973,33520.369999999995,1532.74,0,0
785,1114.2899999999995,0.0,1,0
212,1808.3600000000004,0.0,1,0
801,4677.9800000000005,42486.69,3,0
1282,4516.219999999998,0.0,1,0
840,2700.74,0.0,1,0
793,10895.61,0.0,1,0
1242,7194.310000000001,369.1,1,0
853,2747.259999999999,3.99,1,0
2799,4182.81,666.38,2,0
379,10042.429999999998,0.0,1,0
1030,5997.399999999998,3687.11,1,0
858,7831.849999999997,0.0,1,0
290,420.78,125.08,1,0
195,1484.0800000000002,12113.98,3,0
1031,3847.27,1240.85,1,0
1245,32083.369999999984,0.0,0,0
1062,4328.1,6.61,1,0
2359,6345.7599999999975,1360.38,2,0
952,4746.7300000000005,0.0,1,0
867,12393.999999999996,4742.37,1,0
681,11283.920000000002,0.0,1,0
932,29157.32,0.0,0,0
905,22432.300000000003,0.0,0,0
1550,3859.9900000000007,0.0,1,0
2137,897.14,1269.66,2,0
1440,4443.639999999999,0.0,1,0
498,2655.58,0.0,1,0
213,2279.6700000000005,0.0,1,0
1566,7106.4400000000005,0.0,1,0
391,6451.52,0.0,1,0
205,4882.059999999998,542.69,1,0
339,1086.86,0.0,1,0
759,592.3199999999999,2753.38,1,0
1361,3203.7300000000005,3507.0199999999995,1,0
495,4896.67,0.0,1,0
1587,13365.740000000003,0.0,2,0
284,0.4,479.35,1,0
375,3787.250000000001,0.0,1,0
1036,3494.54,8.79,1,0
2015,211.89,0.0,2,0
558,2677.87,44.66,1,0
349,11749.430000000002,0.0,1,0
564,2640.56,0.0,1,0
260,7226.949999999999,0.0,1,0
1184,9184.55,2008.46,1,0
2050,1359.0,0.0,2,0
1277,7998.3399999999965,6754.849999999999,3,0
2897,19010.19,0.0,2,0
2230,6984.609999999999,0.0,2,0
919,1882.91,2656.4300000000003,1,0
1212,6336.229999999999,124.38,1,0
707,6573.650000000001,0.0,1,0
327,9611.660000000002,2353.61,1,0
388,1904.17,0.0,1,0
2727,12603.28,0.0,2,0
1327,3390.24,0.0,1,0
614,5439.770000000002,0.0,1,0
735,3205.610000000001,597.41,1,0
2113,2882.0400000000013,0.0,2,0
2374,1815.17,0.0,2,0
243,12795.559999999996,0.0,1,0
185,11917.349999999991,4041.4,1,0
2722,21083.75000000001,23.32,0,0
2939,1344.0399999999995,0.0,2,0
308,3349.67,0.0,1,0
377,9121.529999999995,0.0,1,0
294,3576.2699999999995,0.0,1,0
2331,5184.890000000002,0.0,2,0
1057,3549.4200000000005,0.0,1,0
693,5623.110000000001,0.0,1,0
2727,14649.919999999998,1864.65,2,0
1801,2839.91,0.0,2,0
1151,10820.34,0.0,1,0
3103,5319.989999999999,0.0,2,0
472,3438.0,0.0,1,0
2973,13342.719999999996,0.0,2,0
314,2151.5600000000004,0.0,1,0
1405,1989.98,0.0,1,0
535,8437.580000000002,0.0,1,0
189,5952.81,871.8900000000001,1,0
768,20742.42,0.0,0,0
2145,3225.23,1796.98,2,0
464,3198.0400000000013,161.54,1,0
189,843.3899999999999,835.7,1,0
480,971.7799999999996,2246.66,1,0
2163,7236.840000000001,0.0,2,0
516,113.36,8.65,1,0
3199,14385.46,20.0,2,0
956,2112.61,1496.75,1,0
2337,11220.9,10.73,2,0
298,1617.28,0.0,1,0
2477,4341.910000000001,1442.61,2,0
3105,11696.54,0.0,2,0
1704,1536.5800000000002,0.0,1,0
1411,21960.78,8.39,0,0
510,975.5499999999998,5204.04,1,0
347,8460.86,0.0,1,0
710,14347.439999999997,3555.57,1,0
1993,15737.489999999998,3090.04,2,0
728,1039.37,0.0,1,0
2304,7466.610000000001,1961.36,2,0
2779,6892.839999999999,0.0,2,0
1964,194.07,44.22,2,0
2233,3709.119999999998,0.0,2,0
1866,6004.969999999999,0.0,2,0
360,4687.230000000001,1401.7099999999998,1,0
800,10313.96,0.0,1,0
2372,3295.5700000000006,0.0,2,0
382,2941.38,5841.69,1,0
2088,535.8700000000001,820.3199999999999,2,0
3182,17364.389999999985,0.0,2,0
614,995.86,0.0,1,0
838,1906.58,4074.72,1,0
1211,1549.3000000000002,7284.43,3,0
303,873.3,5585.81,1,0
481,7735.329999999996,0.0,1,0
661,8852.300000000001,2873.25,1,0
1122,13771.749999999996,0.0,1,0
211,2849.42,144.88,1,0
474,2772.69,0.0,1,0
544,6.2,1777.91,1,0
1615,17600.67,1414.12,0,0
565,2316.25,0.0,1,0
372,28034.02,0.0,0,0
3360,5247.710000000001,0.0,2,0
3044,6590.209999999997,0.0,2,0
1376,15020.549999999992,0.0,0,0
255,9096.909999999994,0.0,1,0
284,65882.05000000005,0.0,0,0
305,20556.09000000001,0.0,0,0
481,3610.15,0.0,1,0
2179,498.07,493.3200000000001,2,0
1803,2873.2000000000007,4938.44,2,0
2114,7691.88,0.0,2,0
1154,5135.260000000002,0.0,1,0
765,4343.3200000000015,607.48,1,0
483,13353.21,2.0,1,0
295,8754.49,0.0,1,0
2509,5866.39,8393.37,3,0
394,29587.029999999995,6960.34,0,0
1403,7464.229999999998,0.0,1,0
929,6139.580000000001,7356.48,3,0
2314,13834.129999999996,0.0,2,0
837,3105.59,0.0,1,0
1071,14180.23,0.0,1,0
2210,2966.370000000001,0.0,2,0
1435,10232.549999999992,0.0,1,0
2343,1766.91,9898.38,3,0
667,8384.74,0.0,1,0
1333,11139.29,0.0,1,0
1809,8454.049999999997,0.0,2,0
1536,1638.0400000000006,0.0,1,0
1200,10471.9,183.42,1,0
3955,1398.48,0.0,2,0
3099,8770.919999999998,0.0,2,0
313,30781.34000000001,0.0,0,0
201,20511.13,3122.99,0,0
1053,3770.750000000001,0.0,1,0
2250,3066.920000000001,1882.92,2,0
1392,4077.100000000001,134.63,1,0
265,18325.360000000004,2394.3900000000003,0,0
620,11953.790000000005,0.0,1,0
538,6255.929999999999,6.0,1,0
950,2985.8399999999992,0.0,1,0
853,8489.019999999997,16622.140000000003,3,0
230,6506.06,0.0,1,0
563,96.00999999999998,2125.98,1,0
571,7940.749999999998,0.0,1,0
199,4599.68,0.0,1,0
686,6038.359999999999,0.0,1,0
399,882.0300000000001,5133.200000000001,1,0
235,9303.039999999995,0.0,1,0
978,219.88,1001.4,1,0
601,303.8999999999999,5173.32,1,0
2772,22250.35000000001,12.91,0,0
1057,7486.66,0.0,1,0
585,1505.61,0.0,1,0
1119,1566.2199999999996,0.0,1,0
1106,2023.04,0.0,1,0
2049,2228.61,6040.050000000001,3,0
2415,16829.289999999997,6.0,2,0
2582,3906.2400000000007,0.0,2,0
1353,18107.14,0.0,0,0
3044,5261.530000000003,0.0,2,0
1157,31233.82,21.8,0,0
3042,8998.909999999998,0.0,2,0
3109,28479.7,3.0,0,0
3034,0.0,0.0,2,1
308,18624.63,0.0,0,0
411,6710.329999999999,308.11,1,0
181,5788.879999999998,9789.37,3,0
2404,729.6700000000002,0.0,2,0
1902,0.0,0.0,2,1
2642,17316.35,0.0,2,0
2313,6956.060000000001,12.9,2,0
474,9107.69,92.71,1,0
496,10899.820000000003,3.0,1,0
310,10756.37,0.0,1,0
975,5094.429999999999,0.0,1,0
1737,25025.29999999999,0.0,0,0
584,2205.7900000000004,0.0,1,0
2372,7955.669999999998,2287.59,2,0
1698,2224.15,0.0,1,0
2918,4388.77,196.38,2,0
781,2756.0300000000016,0.0,1,0
2454,9074.079999999998,6700.410000000001,3,0
490,5638.4400000000005,1722.6400000000003,1,0
675,5281.429999999998,0.0,1,0
1145,3873.859999999999,534.35,1,0
809,1211.0500000000002,0.0,1,0
728,6781.070000000001,559.8199999999999,1,0
1061,14776.15,0.0,0,0
3073,11508.88,0.0,2,0
331,5731.790000000001,0.0,1,0
613,2.84,5393.32,1,0
206,2648.79,8842.36,3,0
769,1305.7700000000002,2107.95,1,0
326,1106.3300000000006,0.0,1,0
613,13625.59,2066.22,1,0
714,5412.449999999998,0.0,1,0
3044,7494.35,251.3,2,0
991,4218.600000000002,6774.3,3,0
1422,4377.609999999999,35.480000000000004,1,0
486,16373.619999999995,0.0,0,0
2936,5055.38,2339.82,2,0
2707,14230.539999999995,0.0,2,0
2898,2555.31,4504.69,2,0
1764,7093.179999999999,0.0,2,0
471,10062.300000000005,0.0,1,0
1017,3212.180000000001,0.0,1,0
365,7709.579999999999,280.23,1,0
412,1827.97,0.0,1,0
727,260.7,0.0,1,0
3409,6454.779999999999,3267.15,2,0
2019,4026.170000000001,0.0,2,0
327,6188.840000000002,0.0,1,0
643,37987.24999999999,23648.67,3,0
279,583.76,14.99,1,0
854,17124.659999999993,2.14,0,0
1210,2672.51,0.0,1,0
3004,8497.439999999999,4560.04,2,0
491,6607.540000000003,0.0,1,0
1625,3483.8,0.0,1,0
331,1576.3199999999997,434.74,1,0
2189,3375.34,0.0,2,0
3412,4936.569999999998,2315.16,2,0
683,5840.9800000000005,2.1,1,0
2886,4777.289999999999,0.0,2,0
2222,1921.38,15.62,2,0
194,2908.8999999999987,1178.29,1,0
480,1633.35,325.74,1,0
1111,1569.65,0.0,1,0
812,920.15,0.0,1,0
599,16907.360000000004,62.32,0,0
870,715.2199999999997,0.0,1,0
317,732.0400000000001,0.0,1,0
461,1750.9100000000003,0.0,1,0
849,6028.829999999999,0.0,1,0
1466,4534.19,0.0,1,0
2200,4258.499999999999,0.0,2,0
390,20003.56,6264.49,0,0
608,2487.55,0.0,1,0
773,1364.3099999999995,0.0,1,0
2335,6203.379999999997,20493.890000000003,3,0
445,10797.55,657.7999999999998,1,0
328,6372.9400000000005,0.0,1,0
437,5524.309999999998,0.0,1,0
411,5745.16,1191.2,1,0
205,5179.740000000001,0.0,1,0
228,30189.430000000008,0.0,0,0
3107,2440.51,0.0,2,0
234,2764.12,52.91,1,0
682,2305.7900000000004,9472.61,3,0
2451,7884.420000000002,1148.85,2,0
309,5269.49,0.0,1,0
1245,573.5799999999999,0.0,1,0
2895,5355.58,0.0,2,0
789,4603.86,1.0,1,0
585,1238.7800000000004,6.02,1,0
485,5471.08,3.0,1,0
297,378.77,2855.75,1,0
2904,4172.62,0.0,2,0
1460,4446.889999999999,1605.55,1,0
1576,7907.289999999999,0.0,1,0
2222,8656.579999999996,0.0,2,0
2597,5687.689999999999,2.0,2,0
1771,14706.83,1730.27,2,0
350,5371.8399999999965,0.0,1,0
1014,3395.9999999999995,0.0,1,0
3441,5216.740000000001,3508.6199999999994,2,0
260,165.0900000000001,0.0,1,0
369,338.07,2228.93,1,0
303,4506.320000000001,1747.17,1,0
241,1.9200000000000004,2051.49,1,0
197,13568.630000000005,4421.48,1,0
2085,3978.569999999999,0.0,2,0
1492,16934.600000000002,0.0,0,0
1149,3147.300000000001,0.0,1,0
279,19866.4,83.51,0,0
554,632.58,1164.07,1,0
566,12271.71,1259.4,1,0
2450,3645.370000000001,0.0,2,0
428,14933.619999999995,0.0,1,0
486,3811.750000000001,1257.43,1,0
854,16847.51000000001,2.67,0,0
185,8746.119999999999,325.22,1,0
238,15540.210000000005,4325.42,0,0
583,3299.52,1.24,1,0
948,8528.289999999999,140.24,1,0
387,5591.059999999999,0.0,1,0
1496,9661.71,1679.87,1,0
957,208.41000000000005,443.95,1,0
1271,3946.61,0.0,1,0
1976,2626.169999999999,0.0,2,0
654,2349.92,455.21,1,0
495,6909.12,0.0,1,0
234,2152.39,0.0,1,0
2372,14405.659999999996,1754.3200000000002,2,0
2259,4318.99,0.0,2,0
1087,161.76,24255.85,3,0
1053,3505.93,0.0,1,0
585,14252.15,8060.27,3,0
1061,10068.88,15301.15,3,0
1443,7204.220000000001,0.0,1,0
184,7761.650000000001,4136.09,1,0
1293,8431.259999999997,875.6800000000001,1,0
439,891.3499999999999,4210.87,1,0
755,1661.0700000000002,0.0,1,0
447,20290.90000000001,0.0,0,0
1114,3422.600000000001,0.0,1,0
237,40698.11,156.28,0,0
1796,1421.9299999999998,165.66,2,0
2168,9084.210000000005,2578.96,2,0
3170,2491.4700000000003,3376.36,2,0
366,6104.349999999999,1863.28,1,0
188,17783.509999999987,0.0,0,0
1560,1174.5,0.0,1,0
1424,5025.7300000000005,28.62,1,0
611,790.91,1200.9299999999998,1,0
792,20060.570000000003,44.27,0,0
471,5805.61,0.0,1,0
3651,11855.45,668.28,2,0
818,3862.05,0.0,1,0
3098,5979.049999999997,0.0,2,0
1258,3035.7100000000005,0.0,1,0
257,1982.0400000000004,2012.42,1,0
723,3934.32,0.0,1,0
670,7177.790000000003,0.0,1,0
1178,2055.93,739.8500000000001,1,0
495,3651.7799999999984,0.0,1,0
1872,36250.09,0.0,0,0
189,6964.74,0.0,1,0
493,3057.67,0.0,1,0
207,3512.3099999999995,1.0,1,0
213,9367.88,0.0,1,0
2620,1607.6500000000003,0.0,2,0
528,660.7399999999999,0.0,1,0
660,432.8500000000001,3676.19,1,0
723,10142.09,0.0,1,0
2730,25470.24000000001,12.65,0,0
844,12982.72,0.0,1,0
295,11532.81,5102.710000000001,1,0
275,13958.1,0.0,1,0
1954,7685.659999999998,0.0,2,0
1515,4772.499999999999,0.0,1,0
436,4833.73,0.0,1,0
2862,6437.840000000002,0.0,2,0
820,6225.97,88.94999999999999,1,0
1991,6441.349999999996,0.0,2,0
3396,16296.319999999989,0.0,2,0
370,17296.320000000007,33.67,0,0
739,4024.4900000000007,6444.95,3,0
474,3836.7800000000007,0.0,1,0
1198,50723.4,16896.86,3,0
456,3190.3699999999994,274.13,1,0
2361,11487.490000000003,0.0,2,0
1974,22926.47,3264.8100000000004,0,0
1064,9182.879999999996,4065.34,1,0
1085,4032.74,0.0,1,0
493,4697.529999999998,0.0,1,0
1096,36502.05999999999,2.0,0,0
489,14705.509999999997,0.0,1,0
231,1216.8799999999997,456.22,1,0
377,13521.099999999997,5662.36,3,0
229,89.15000000000003,1470.86,1,0
796,10462.77,0.0,1,0
225,2328.84,1.29,1,0
788,1671.5899999999997,0.0,1,0
191,2585.1800000000007,0.0,1,0
2657,8687.799999999997,9.0,2,0
599,5541.520000000001,1.0,1,0
1001,10769.9,1.02,1,0
618,10086.059999999994,0.0,1,0
993,1438.1299999999994,0.0,1,0
783,1771.65,0.0,1,0
664,5913.049999999999,2551.6,1,0
933,6241.239999999999,8028.41,3,0
314,10668.240000000002,0.0,1,0
427,5305.999999999999,0.0,1,0
1097,7961.78,0.0,1,0
746,3780.47,0.0,1,0
301,1607.38,2.0,1,0
3120,7091.649999999999,0.0,2,0
1037,15554.399999999998,279.77,0,0
384,722.5199999999995,1.62,1,0
421,3129.95,0.0,1,0
625,693.0299999999999,633.73,1,0
2271,4499.56,0.0,2,0
308,10514.070000000003,7451.789999999999,3,0
539,2367.46,0.0,1,0
1153,1810.54,0.0,1,0
3108,1190.49,0.0,2,0
3014,8475.960000000001,0.0,2,0
536,2810.1200000000003,41.71,1,0
3605,7615.969999999998,577.6899999999999,2,0
607,11312.960000000005,0.0,1,0
715,2272.19,0.0,1,0
2502,7699.66,0.0,2,0
785,14146.009999999991,0.0,1,0
1494,6921.060000000001,0.0,1,0
3105,5388.020000000001,0.0,2,0
452,39.87,12796.840000000002,3,0
1681,15872.74,0.0,0,0
1345,3737.0700000000006,0.0,1,0
519,28472.11,0.0,0,0
3651,1476.2300000000002,0.0,2,0
374,3072.729999999998,0.0,1,0
1136,4034.390000000002,0.0,1,0
662,1189.85,0.0,1,0
2651,8210.67,0.0,2,0
630,5233.009999999999,0.0,1,0
384,14442.989999999994,60.05,1,0
1787,2106.399999999999,0.0,2,0
813,148.35000000000002,1206.31,1,0
2420,2706.359999999999,0.07,2,0
604,9590.13,0.0,1,0
1974,5343.56,1305.04,2,0
453,25393.370000000003,0.0,0,0
952,14818.01,0.0,0,0
321,1008.92,0.0,1,0
310,10105.749999999996,0.0,1,0
982,5822.019999999999,60.01,1,0
1800,12494.949999999992,9.0,2,0
1093,3508.6800000000003,101.74,1,0
651,1742.0800000000002,1.0,1,0
348,386.5000000000001,3174.61,1,0
3395,4569.779999999999,0.0,2,0
306,3431.49,0.0,1,0
501,14471.46999999999,0.0,1,0
1281,26379.49,4255.219999999999,0,0
1381,1507.3000000000002,0.0,1,0
3105,1735.94,0.0,2,0
2621,5735.019999999999,0.0,2,0
1195,7646.969999999997,0.0,1,0
514,3742.7000000000016,0.0,1,0
2628,10189.969999999998,12384.46,3,0
206,604.29,7052.1,3,0
272,242.99999999999991,3660.42,1,0
259,13979.809999999998,753.5099999999999,1,0
1133,10512.239999999996,0.0,1,0
750,1080.0600000000002,0.0,1,0
1358,5240.139999999999,0.0,1,0
1047,7068.57,0.0,1,0
2372,3068.5000000000005,4504.4800000000005,2,0
1005,5949.22,3447.63,1,0
2905,6038.45,65.72,2,0
1947,6746.599999999997,0.0,2,0
1075,5736.169999999999,0.0,1,0
1361,4808.440000000002,0.0,1,0
3052,2286.0900000000006,0.0,2,0
490,2629.5800000000004,0.0,1,0
2852,12892.97,0.0,2,0
1481,2600.0300000000007,11802.829999999998,3,0
671,674.18,0.0,1,0
1077,25136.74,0.0,0,0
607,6892.269999999999,0.0,1,0
2372,3849.5499999999984,0.0,2,0
583,0.0,2029.26,1,0
342,2722.9500000000007,2471.21,1,0
283,4158.169999999999,757.4200000000001,1,0
217,7604.810000000001,2.1,1,0
639,14479.439999999991,4594.42,1,0
1470,1614.7000000000007,0.0,1,0
2097,25248.10999999999,2574.93,0,0
1222,460.66000000000014,91.03,1,0
581,2619.130000000001,2457.26,1,0
242,1559.729999999999,41.3,1,0
1514,7204.629999999999,3658.35,1,0
3651,3205.8600000000006,0.0,2,0
1244,8192.340000000002,0.0,1,0
3416,4147.009999999999,0.0,2,0
1018,2750.9400000000005,0.0,1,0
1924,3924.72,0.0,2,0
395,2592.59,0.0,1,0
2893,5564.32,718.34,2,0
2021,1292.62,3803.44,2,0
447,1304.5799999999997,0.0,1,0
731,2993.170000000001,0.0,1,0
361,3.85,7142.46,3,0
334,17459.789999999997,1500.54,0,0
270,9180.27,3.0,1,0
303,1415.0900000000004,0.0,1,0
1136,2279.6399999999994,6.44,1,0
1138,26040.23,0.0,0,0
539,4302.93,0.0,1,0
799,3172.94,0.19,1,0
2753,2856.9200000000005,0.0,2,0
494,16911.33,2698.53,0,0
1024,12101.970000000005,0.0,1,0
1275,2273.71,0.0,1,0
525,964.02,7252.889999999999,3,0
653,5047.809999999999,1.02,1,0
622,8075.290000000003,21.99,1,0
488,1811.33,0.0,1,0
1189,2605.8,0.0,1,0
2428,2557.2800000000007,0.0,2,0
480,2117.06,0.0,1,0
1183,6815.920000000001,0.0,1,0
348,555.7800000000001,0.0,1,0
613,9208.04,1553.8200000000002,1,0
651,2350.9999999999995,0.0,1,0
3514,3064.1000000000004,0.0,2,0
2588,24803.78,0.0,0,0
791,212.45000000000005,11.43,1,0
450,11982.95,0.0,1,0
455,3452.7799999999984,0.0,1,0
219,7392.98,1357.39,1,0
927,948.62,0.0,1,0
1215,710.61,0.0,1,0
382,4707.24,0.0,1,0
310,4256.540000000001,1.0,1,0
3148,1672.5199999999998,1.39,2,0
535,4699.469999999998,0.0,1,0
1968,2214.17,0.0,2,0
1984,6780.0700000000015,0.0,2,0
3130,1896.24,3598.0799999999995,2,0
291,3775.62,0.0,1,0
263,4891.669999999999,0.0,1,0
313,4.2,2454.34,1,0
945,1612.84,0.0,1,0
397,3865.2,115.99,1,0
838,6063.04,0.0,1,0
653,1030.9499999999998,0.0,1,0
2956,13736.739999999998,14.32,2,0
852,1187.1899999999998,2961.04,1,0
369,3088.7200000000003,0.0,1,0
212,10157.61,3891.08,1,0
209,6308.109999999999,0.0,1,0
684,475.7800000000001,0.0,1,0
206,491.1100000000001,4114.27,1,0
312,7332.869999999996,0.0,1,0
570,7305.130000000001,785.23,1,0
880,8733.47,0.0,1,0
194,5731.159999999998,0.0,1,0
1876,17119.32,455.05,0,0
209,940.09,2168.42,1,0
1718,2379.93,0.0,2,0
1860,3327.5600000000004,0.0,2,0
517,17931.999999999993,0.0,0,0
1572,490.71,62.59,1,0
1154,11030.37,847.25,1,0
384,896.4499999999998,3776.07,1,0
370,1395.17,0.0,1,0
692,24577.66,0.0,0,0
2313,14557.409999999994,1478.6699999999998,2,0
517,390.0700000000001,0.0,1,0
479,557.5900000000001,951.91,1,0
217,11888.51,1645.4299999999998,1,0
896,4038.750000000001,0.0,1,0
2447,7623.41,1792.23,2,0
1239,466.8900000000001,2517.49,1,0
807,22449.66000000001,0.0,0,0
2298,3336.2100000000005,223.3,2,0
375,1377.32,322.0,1,0
213,399.19,1591.6999999999998,1,0
1116,27143.68,0.0,0,0
323,10510.740000000002,0.0,1,0
233,178.99999999999997,899.1700000000002,1,0
424,692.9500000000002,688.0600000000001,1,0
1962,8274.74,23919.88,3,0
562,2427.7900000000004,979.11,1,0
418,19719.33,0.0,0,0
527,11627.31,1.0,1,0
1056,5091.030000000001,0.0,1,0
523,1270.6,0.0,1,0
398,3269.71,0.0,1,0
317,854.8499999999999,0.0,1,0
2372,5174.65,2174.84,2,0
1691,1573.4600000000005,2729.96,1,0
191,485.9799999999998,83.96,1,0
184,11039.820000000002,1.07,1,0
666,7903.259999999999,0.0,1,0
182,1906.43,0.0,1,0
537,619.8899999999999,0.0,1,0
570,741.58,0.0,1,0
2951,13753.350000000004,87.96000000000001,2,0
242,9501.26,0.0,1,0
645,1130.57,0.0,1,0
1701,9161.01,0.0,2,0
298,73.38000000000001,953.27,1,0
474,433.52,0.0,1,0
2813,941.15,632.84,2,0
2273,15675.910000000002,43.03,2,0
1792,5079.48,714.4,2,0
1001,10021.340000000002,1198.58,1,0
472,5217.35,3895.12,1,0
1246,25401.61,0.0,0,0
1202,3618.4300000000007,0.0,1,0
445,30071.06,0.0,0,0
474,11648.099999999997,1244.02,1,0
1061,4136.530000000001,0.0,1,0
1337,8029.059999999999,1988.99,1,0
630,2705.1599999999994,0.0,1,0
485,10444.079999999998,0.0,1,0
285,688.0099999999999,0.0,1,0
905,1197.64,148.28,1,0
1809,10767.15,2.0,2,0
1382,7707.620000000001,0.0,1,0
342,4282.24,0.0,1,0
245,134.14999999999998,279.88,1,0
3110,2114.42,7899.07,3,0
522,573.76,0.0,1,0
3651,16570.85,752.37,2,0
2720,5495.090000000002,0.0,2,0
297,34.29,2784.6,1,0
3118,13315.749999999996,3791.98,2,0
700,1174.8000000000002,4043.61,1,0
207,2327.800000000001,5137.129999999999,1,0
2372,3286.64,0.0,2,0
713,3470.22,0.0,1,0
2888,18674.540000000008,4464.11,2,0
1065,4670.610000000001,0.0,1,0
572,1262.0700000000002,585.09,1,0
2566,6444.87,0.0,2,0
384,5306.139999999998,0.0,1,0
982,5208.019999999999,68.05,1,0
692,27599.44,273.12,0,0
1190,5696.570000000001,1098.28,1,0
